ID,Business,Street Address,City,State,ZIP,Latitude,Longitude,Type of Installation,Georeference
822,Atlantis Management Group II LLC,296 West Fordham Road,Bronx,NY,10468,40.861594,-73.912402,Transfer Switch Only,POINT (-73.912402 40.861594)
906,"Certified Heating Oils, Inc.",5205 Hylan Boulevard,Staten Island,NY,10312,40.526364,-74.180129,Transfer Switch Only,POINT (-74.180129 40.526364)
481,Bolla Operating Corp.,6201 Avenue U,Brooklyn,NY,11234,40.615864,-73.913865,Transfer Switch Only,POINT (-73.913865 40.615864)
603,"Cumberland Farms, Inc.",743 Walt Whitman Road,Melville,NY,11747,40.803815,-73.410882,Transfer Switch Only,POINT (-73.410882 40.803815)
982,Bolla Operating Corp.,1702 Neptune Avenue,Brooklyn,NY,11224,40.578645,-73.985706,Transfer Switch Only,POINT (-73.985706 40.578645)
767,"East River Petroleum Realty, Llc",68-09 Queens Blvd,Queens,NY,11377,40.74077,-73.8962,Transfer Switch Only,POINT (-73.8962 40.74077)
148,Chris's Service Center,1001 Atlantic Ave,Baldwin,NY,11510,40.640489,-73.604817,Permanent Generator,POINT (-73.604817 40.640489)
398,Bolla Operating LI Corp,1225 Fulton Avenue,Uniondale,NY,11553,40.718523,-73.590114,Transfer Switch Only,POINT (-73.590114 40.718523)
688,"Cumberland Farms, Inc.",223-15 Union Turnpike,Queens,NY,11364,40.735996,-73.747043,Transfer Switch Only,POINT (-73.747043 40.735996)
281,NY Fuel Distributors LLC,1208 Oregon Road,Cortlandt Manor,NY,10567,41.331498,-73.876031,Transfer Switch Only,POINT (-73.876031 41.331498)
62,Gaseteria Oil Corp,97-44 Sutphin Blvd,Jamaica,NY,11435,40.696278,-73.80492,Permanent Generator,POINT (-73.80492 40.696278)
635,"Cumberland Farms, Inc.",325 South Oyster Bay Road,Plainview,NY,11803,40.787051,-73.503063,Transfer Switch Only,POINT (-73.503063 40.787051)
878,Harmony Auto Service Inc.,184-17 Horace Harding Expy,Queens,NY,11365,40.740532,-73.789855,Transfer Switch Only,POINT (-73.789855 40.740532)
693,"Cumberland Farms, Inc.",595 Northern Blv,Great Neck,NY,11020,40.782052,-73.717461,Transfer Switch Only,POINT (-73.717461 40.782052)
735,General Motors of NY Inc.,53-26 Van Dam Street,Queens,NY,11101,40.734855,-73.938164,Transfer Switch Only,POINT (-73.938164 40.734855)
222,Hess Corporation,1620 Neptune Av,Brooklyn,NY,11224,40.578708,-73.98491,Transfer Switch Only,POINT (-73.98491 40.578708)
294,Metro NY Dealer Stations LLC,170 Veterans Memorial Hwy,Commack,NY,11725,40.838457,-73.278967,Transfer Switch Only,POINT (-73.278967 40.838457)
957,Aksu Gas Corp.,2290 Great Neck Road,Copiague,NY,11726,40.68435,-73.4008,Transfer Switch and Generator,POINT (-73.4008 40.68435)
867,Lotus Management Group NY Inc,350 Grand Concourse,Bronx,NY,10451,40.815676,-73.928255,Transfer Switch Only,POINT (-73.928255 40.815676)
454,"Sunoco, Inc. (R+M)",104 Franklin Av,Valley Stream,NY,11580,40.676682,-73.683439,Transfer Switch Only,POINT (-73.683439 40.676682)
133,110 Petroleum Corp,1100 Broadway,Farmingdale,NY,11735,40.709801,-73.429073,Permanent Generator,POINT (-73.429073 40.709801)
775,"Big Apple Petroleum Realty, LLC",44-02 Astoria Boulevard,Queens,NY,11103,40.76794,-73.906996,Transfer Switch Only,POINT (-73.906996 40.76794)
397,Bolla Operating LI Corp,100 Hicksville Road,Bethpage,NY,11714,40.72358,-73.486994,Transfer Switch Only,POINT (-73.486994 40.72358)
90,Genesis Petroleum Inc.,465 Nassau Road,Roosevelt,NY,11575,40.684456,-73.593011,Permanent Generator,POINT (-73.593011 40.684456)
134,Warex Terminals Corporation,3620 Queens Blvd.,Long Island City,NY,11101,40.743956,-73.928491,Permanent Generator,POINT (-73.928491 40.743956)
661,"Cumberland Farms, Inc.",695 Commack Road,Commack,NY,11725,40.805408,-73.295217,Transfer Switch Only,POINT (-73.295217 40.805408)
999,ATLANTIS MANAGEMENT GROUP II LLC,1245 Nepperhan Avenue,Yonkers,NY,10703,40.966303,-73.872528,Transfer Switch Only,POINT (-73.872528 40.966303)
412,Bolla EM Realty LLC,1022 Rockaway Avenue,Brooklyn,NY,11236,40.654258,-73.907417,Transfer Switch Only,POINT (-73.907417 40.654258)
989,CPD NY Energy Corp,215 North Broadway,Sleepy Hollow,NY,10591,41.083362,-73.859058,Transfer Switch Only,POINT (-73.859058 41.083362)
117,Leon Petroleum LLC,1878 Hempstead Turnpike,East Meadow,NY,11554,40.723781,-73.566938,Permanent Generator,POINT (-73.566938 40.723781)
244,"Courtesy Mobil Car Care Center, Inc.",19 Marble Av,Thornwood,NY,10594,41.12406,-73.78113,Transfer Switch Only,POINT (-73.78113 41.12406)
429,Global Montello Group LLC,1800 Central Park Avenue,Yonkers,NY,10710,40.960158,-73.840987,Transfer Switch Only,POINT (-73.840987 40.960158)
2,"OK Petroleum Distribution, Corp.",755 Deer Park Avenue,Babylon,NY,11702,40.720335,-73.322103,Permanent Generator,POINT (-73.322103 40.720335)
266,NY Fuel Distributors LLC,433 Knollwood Rd,White Plains,NY,10603,41.048414,-73.802751,Transfer Switch Only,POINT (-73.802751 41.048414)
850,Global Montello Group Corp.,4780 Boston Post Road,Pelham Manor,NY,10803,40.896401,-73.804224,Transfer Switch Only,POINT (-73.804224 40.896401)
508,Bill Wolf Petroleum Maintenance LLC,343 E Main St,Patchogue,NY,11772,40.766613,-73.003174,Transfer Switch Only,POINT (-73.003174 40.766613)
528,"Top Green, LLC",173-12 Hoarce Harding Expwy,Queens,NY,11365,40.737849,-73.795582,Transfer Switch Only,POINT (-73.795582 40.737849)
313,Metro NY Dealer Stations LLC,3365 Jerusalem Av,Wantagh,NY,11793,40.693817,-73.507271,Transfer Switch Only,POINT (-73.507271 40.693817)
75,GCP 188th Realty Corp,196-03 Grand Central Parkway,Hollis,NY,11423,40.725032,-73.771778,Permanent Generator,POINT (-73.771778 40.725032)
207,Hess Corporation,951 Bay Street,Staten Island,NY,10305,40.619332,-74.069807,Transfer Switch Only,POINT (-74.069807 40.619332)
308,Metro NY Dealer Stations LLC,1010 Walt Whitman Road,Melville,NY,11747,40.792966,-73.415934,Transfer Switch Only,POINT (-73.415934 40.792966)
293,Metro NY Dealer Stations LLC,168 Howells Rd,Bay Shore,NY,11706,40.731839,-73.272991,Transfer Switch Only,POINT (-73.272991 40.731839)
234,Hess Corporation,1275 Deer Park Avenue,North Babylon,NY,11703,40.739691,-73.320702,Transfer Switch Only,POINT (-73.320702 40.739691)
453,"Sunoco, Inc. (R+M)",555 North Broadway,White Plains,NY,10603,41.052524,-73.770376,Transfer Switch Only,POINT (-73.770376 41.052524)
7,PMG Northeast LLC,2351 Broadhollow Road,Farmingdale,NY,11735,40.754581,-73.421703,Permanent Generator,POINT (-73.421703 40.754581)
921,ATLANTIS MANAGEMENT GROUP II LLC,387 PORT RICHMOND AVE,STATEN ISLAND,NY,10302,40.63248,-74.137163,Transfer Switch Only,POINT (-74.137163 40.63248)
249,Hess Corporation,3072 Veterans Highway,Bohemia,NY,11716,40.787711,-73.137334,Transfer Switch Only,POINT (-73.137334 40.787711)
61,Gaseteria Oil Corp,218-01 Northern Boulevard,Bayside,NY,11361,40.761468,-73.763672,Permanent Generator,POINT (-73.763672 40.761468)
381,CC244LLC,244 Linden Blvd,Elmont,NY,11003,40.688627,-73.720314,Transfer Switch Only,POINT (-73.720314 40.688627)
118,Bolla Operating LI Corp,2209 Jericho Tpke,Commack,NY,11725,40.842647,-73.289359,Permanent Generator,POINT (-73.289359 40.842647)
513,Bill Wolf Petroleum Maintenance LLC,364 Nepperhan Av,Yonkers,NY,10701,40.939055,-73.885724,Transfer Switch Only,POINT (-73.885724 40.939055)
943,Apache Oil Company Inc.,179 Old White Plains Rd,Tarrytown,NY,10591,41.062823,-73.836715,Transfer Switch and Generator,POINT (-73.836715 41.062823)
440,Global Montello Group LLC,67 Quaker Ridge Rd,New Rochelle,NY,10804,40.948519,-73.793184,Transfer Switch Only,POINT (-73.793184 40.948519)
679,"Cumberland Farms, Inc.",91-11 Roosevelt Avenue,Queens,NY,11377,40.748902,-73.875096,Transfer Switch Only,POINT (-73.875096 40.748902)
271,NY Fuel Distributors LLC,930 E Main St,Shrub Oak,NY,10588,41.331174,-73.821563,Transfer Switch Only,POINT (-73.821563 41.331174)
530,LI Gas Station Management Inc.,1992 Middle Country Rd,Centereach,NY,11720,40.858057,-73.082734,Transfer Switch Only,POINT (-73.082734 40.858057)
662,"Cumberland Farms, Inc.",1889 Route 112,Coram,NY,11727,40.891736,-73.014252,Transfer Switch Only,POINT (-73.014252 40.891736)
547,Mount Petroleum Corp.,231 Walt Whitman Road,Huntington,NY,11743,40.8212833333333,-73.4126333333333,Transfer Switch Only,POINT (-73.4126333333333 40.8212833333333)
794,"Vandale Motors, Inc.",5832 Broadway,Bronx,NY,10463,40.885492,-73.900006,Transfer Switch Only,POINT (-73.900006 40.885492)
926,Hi Gas Corp,624 Broadway,Amityville,NY,11701,40.696504,-73.425123,Transfer Switch Only,POINT (-73.425123 40.696504)
86,Gaseteria Oil Corp,40-08 30th Ave,Astoria,NY,11103,40.763602,-73.914611,Permanent Generator,POINT (-73.914611 40.763602)
202,Hess Corporation,11100 Main Rd,Mattituck,NY,11952,40.986751,-72.536124,Transfer Switch Only,POINT (-72.536124 40.986751)
762,"East River Petroleum Realty, Llc",113-21 Rockaway Blvd,Queens,NY,11420,40.67735,-73.8247,Transfer Switch Only,POINT (-73.8247 40.67735)
811,Croton Food Mart Inc,2030 Albany Post Road,Croton On Hudson,NY,10520,41.232319,-73.91373,Transfer Switch Only,POINT (-73.91373 41.232319)
382,JFK AP LLC,Building 125 JFK Airport,Queens,NY,11430,40.662183,-73.793578,Transfer Switch Only,POINT (-73.793578 40.662183)
221,Hess Corporation,810 Metropolitan Avenue,Brooklyn,NY,11211,40.714584,-73.94167,Transfer Switch Only,POINT (-73.94167 40.714584)
367,BP Products North America Inc.,114-02 Van Wyck Expressway,Queens,NY,11420,40.682626,-73.806373,Transfer Switch Only,POINT (-73.806373 40.682626)
535,Fast Gasonline Station Inc,4305 Austin Blvd,Island Park,NY,11558,40.604472,-73.650029,Transfer Switch Only,POINT (-73.650029 40.604472)
103,"Milton P. Enstine & Son, Inc.",635 Hill Street,Southampton,NY,11968,40.884403,-72.415828,Permanent Generator,POINT (-72.415828 40.884403)
715,Valley Gas Inc.,6937 Amboy Road,Staten Island,NY,10309,40.517379,-74.232083,Transfer Switch Only,POINT (-74.232083 40.517379)
799,MD South Realty Corp,71 Major Deegan Expressway,Bronx,NY,10470,40.89508,-73.881443,Transfer Switch Only,POINT (-73.881443 40.89508)
335,BP Products North America Inc.,91 Westchester Square,Bronx,NY,10461,40.840903,-73.840984,Transfer Switch Only,POINT (-73.840984 40.840903)
911,"Great Neck Savvy Service, Inc.",605 Northern Blvd.,Great Neck,NY,11021,40.782449,-73.71683,Transfer Switch Only,POINT (-73.71683 40.782449)
958,2000 North Corp.,2000 County Road 39 Street,Southampton,NY,11968,40.89492,-72.466098,Transfer Switch and Generator,POINT (-72.466098 40.89492)
895,Atlantis Management Group II LLC,85 Church St,Ronkonkoma,NY,11779,40.817381,-73.113012,Transfer Switch Only,POINT (-73.113012 40.817381)
747,S&T Oil Company,1515 Broadway Avenue,Holbrook,NY,11741,40.802933,-73.069067,Transfer Switch Only,POINT (-73.069067 40.802933)
826,Atlantis Management Group II LLC,1049 Grand Street,Brooklyn,NY,11211,40.713964,-73.933734,Transfer Switch Only,POINT (-73.933734 40.713964)
779,"East River Petroleum Realty, LLC",49-21 Queens Boulevard,Queens,NY,11377,40.743179,-73.915081,Transfer Switch Only,POINT (-73.915081 40.743179)
